Opportunity_ID,Target,Convertibility,Total_Amount_Sum_USD,Total_Taxable_Amount_USD,Year_Creation,Month_Creation,Year_Delivery,Month_Delivery,Days_Passed,Wait_Time_Days,Delivery_Window,Account_LifeSpan_at_Creation,Account_LifeSpan_at_Modif,Account_LifeSpan_at_Deliv,Wait_Delivery_Cmp,Days_Left_Cmp,Days_Wait_Cmp,USD_Per_Day_Waited,USD_Per_Day_Passed,USD_Per_Account_Day,Product_Price_Mean,Product_Price_Max,Product_Price_Std,Product_Price_Min,Total_TRF,Territory_target,Billing_Country_target,Delivery_Terms_target,Bureaucratic_Code_target,Opportunity_Type_target,Source _target,Region_target,Or,Expiry_Days_Create,Expiry_Days_Modified,Days_Modified_Diff_to_Start_Delivery,Days_Modified_Diff_to_End_Delivery
3783,0,1.131095890410959,4130564.25,4130564.25,2017,3,2017,7,317.0,98.0,169.0,1340.0,1657.0,1438.0,1.7244897959183674,-219.0,0.5331230283911672,42148.614795918365,13030.171135646688,3082.5106343283583,2065282.125,2083241.1,25397.826011319237,2047323.1500000001,10,0.39035087719298245,0.4467005076142132,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,31.0,-286.0,219.0,50.0
3784,0,1.131097046413502,93588.38349156117,93588.38349156117,2017,3,2017,5,316.0,40.0,0.0,1341.0,1657.0,1381.0,0.0,-276.0,0.0,2339.709587289029,296.1657705429151,69.78999514657805,31196.127830520392,38683.51898734177,6485.058928272271,27351.340453586494,0,0.39035087719298245,0.4467005076142132,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,30.0,-286.0,276.0,276.0
3785,0,1.0,58440.0,58440.0,2017,3,2017,4,316.0,12.0,20.0,425.0,741.0,437.0,1.6666666666666667,-304.0,0.06329113924050633,4870.0,184.9367088607595,137.50588235294117,14610.0,37440.0,15432.999276442239,4240.0,0,0.8653846153846154,0.8181818181818182,0.6903669724770642,0.5931108719052745,0.8840579710144928,0.509775967413442,0.5536912751677853,0,93.0,-223.0,304.0,284.0
3786,1,1.0,222868.8,222868.8,2017,3,2017,6,316.0,64.0,14.0,97.0,413.0,161.0,0.21875,-252.0,0.04430379746835443,3482.325,705.2810126582278,2297.6164948453606,222868.8,222868.8,,222868.8,1,0.45588235294117646,0.42142857142857143,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,,,252.0,238.0
3787,0,1.1310833333333334,1824211.2000000002,1824211.2000000002,2017,3,2017,5,316.0,33.0,30.0,41.0,357.0,74.0,0.9090909090909091,-283.0,0.0949367088607595,55279.12727272728,5772.8202531645575,44492.95609756098,1824211.2000000002,1824211.2000000002,,1824211.2000000002,4,0.5481481481481482,0.2727272727317953,0.4793542378143434,0.5931108719052745,0.15695415695415696,0.509775967413442,0.46282011724776306,0,13.0,-303.0,283.0,253.0
3788,0,1.1311052631578946,216629.27999999997,216629.27999999997,2017,3,2017,8,316.0,152.0,3.0,943.0,1259.0,1095.0,0.019736842105263157,-164.0,0.00949367088607595,1425.1926315789472,685.5356962025315,229.72352067868502,216629.27999999997,216629.27999999997,,216629.27999999997,1,0.4326923076923077,0.43457943925233644,0.4793542378143434,0.5931108719052745,0.15695415695415696,0.5567010309278351,0.46282011724776306,0,93.0,-223.0,164.0,161.0
3789,1,1.13109649122807,85782.35789473684,85782.35789473684,2017,3,2017,4,316.0,5.0,4.0,1341.0,1657.0,1346.0,0.8,-311.0,0.012658227848101266,17156.471578947367,271.4631578947368,63.968946975940966,28594.119298245612,68714.11184210525,34814.51242027877,6334.140350877193,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.5567010309278351,0.46282011724776306,0,16.0,-300.0,311.0,307.0
3790,0,1.1310882352941174,3847142.1374999993,3847142.1374999993,2017,3,2017,5,316.0,33.0,30.0,470.0,786.0,503.0,0.9090909090909091,-283.0,0.0949367088607595,116580.06477272724,12174.50043512658,8185.408803191488,3847142.1374999993,3847142.1374999993,,3847142.1374999993,10,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.15695415695415696,0.6977611940298507,0.46282011724776306,0,16.0,-300.0,283.0,253.0
3791,0,1.1310833333333334,236373.795,236373.795,2017,3,2017,4,316.0,26.0,11.0,22.0,338.0,48.0,0.4230769230769231,-290.0,0.03481012658227848,9091.299807692309,748.018338607595,10744.26340909091,236373.795,236373.795,,236373.795,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.3181818181818182,0.46282011724776306,0,22.0,-294.0,290.0,279.0
3792,1,1.1310833333333334,79402.05,79402.05,2017,3,2017,4,316.0,9.0,0.0,391.0,707.0,400.0,0.0,-307.0,0.0,8822.45,251.27231012658228,203.07429667519182,79402.05,79402.05,,79402.05,0,0.813953488372093,0.5591397849462365,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,3.0,-313.0,307.0,307.0
3793,0,1.1310833333333334,266607.6525,266607.6525,2017,3,2017,4,316.0,26.0,18.0,22.0,338.0,48.0,0.6923076923076923,-290.0,0.056962025316455694,10254.140480769232,843.6951028481013,12118.529659090911,266607.6525,266607.6525,,266607.6525,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.3181818181818182,0.46282011724776306,0,22.0,-294.0,290.0,272.0
3795,0,1.1310999999999998,96709.04999999997,96709.04999999997,2017,3,2017,9,86.0,166.0,0.0,0.0,86.0,166.0,0.0,80.0,0.0,582.5846385542167,1124.523837209302,0.0,96709.04999999997,96709.04999999997,,96709.04999999997,0,0.5153947769535616,0.47715736040609136,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.521311475409836,0.46282011724776306,0,63.0,-23.0,-80.0,-80.0
3796,0,1.131081081081081,2093546.2499999998,2093546.2499999998,2017,3,2018,4,316.0,369.0,88.0,1341.0,1657.0,1710.0,0.23848238482384823,53.0,0.27848101265822783,5673.567073170731,6625.146360759493,1561.1828859060402,1046773.1249999998,1456379.9999999998,579271.5978662609,637166.2499999999,5,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.2833333333333333,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,,,-53.0,-141.0
3797,1,1.131081081081081,205169.62499999997,205169.62499999997,2017,3,2017,4,316.0,26.0,4.0,652.0,968.0,678.0,0.15384615384615385,-290.0,0.012658227848101266,7891.139423076922,649.2709651898733,314.67733895705516,205169.62499999997,205169.62499999997,,205169.62499999997,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,9.0,-307.0,290.0,286.0
3798,1,1.1310948275862067,94370.0692025862,94370.0692025862,2017,3,2017,5,316.0,43.0,0.0,730.0,1046.0,773.0,0.0,-273.0,0.0,2194.6527721531675,298.639459501855,129.274067400803,31456.6897341954,70919.64568965517,34184.929705883944,10940.514719827584,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,43.0,-273.0,273.0,273.0
3799,1,0.008990363636363635,31448.291999999994,31448.291999999994,2017,3,2017,5,315.0,33.0,0.0,465.0,780.0,498.0,0.0,-282.0,0.0,952.9785454545453,99.8358476190476,67.63073548387095,31448.291999999994,31448.291999999994,,31448.291999999994,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,0.0,-315.0,282.0,282.0
3800,1,0.008990377358490566,3548.5019433962266,3548.5019433962266,2017,3,2017,4,315.0,6.0,0.0,710.0,1025.0,716.0,0.0,-309.0,0.0,591.4169905660377,11.265085534591195,4.997890061121446,591.4169905660377,2001.258,839.3385518583103,31.466320754716982,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,6.0,-309.0,309.0,309.0
3801,1,1.0,180090.0,180090.0,2017,3,2017,8,315.0,144.0,0.0,0.0,315.0,144.0,0.0,-171.0,0.0,1250.625,571.7142857142857,0.0,180090.0,180090.0,,180090.0,0,0.5238095238095238,0.47770700636942676,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.5536912751677853,0,,,171.0,171.0
3802,1,0.008990377358490566,3650.4528226415096,3650.4528226415096,2017,3,2017,4,315.0,6.0,0.0,710.0,1025.0,716.0,0.0,-309.0,0.0,608.408803773585,11.588739119496855,5.141482848790859,730.0905645283019,2134.6752,936.3150777225165,39.55766037735849,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,6.0,-309.0,309.0,309.0
3803,1,1.0,224624.4,224624.4,2017,3,2017,4,315.0,2.0,2.0,346.0,661.0,348.0,1.0,-313.0,0.006349206349206349,112312.2,713.0933333333334,649.2034682080924,224624.4,224624.4,,224624.4,1,0.45588235294117646,0.42142857142857143,0.44560878243512975,0.5931108719052745,0.7020408163265306,0.6328217237308147,0.5536912751677853,0,1.0,-314.0,313.0,311.0
3804,0,1.1310886075949367,85949.30815544304,85949.30815544304,2017,3,2017,5,315.0,39.0,0.0,731.0,1046.0,770.0,0.0,-276.0,0.0,2203.8284142421294,272.854946525216,117.5777129349426,85949.30815544304,85949.30815544304,,85949.30815544304,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,29.0,-286.0,276.0,276.0
3805,1,0.008990377358490566,176777.79,176777.79,2017,3,2017,6,315.0,67.0,0.0,636.0,951.0,703.0,0.0,-248.0,0.0,2638.4744776119405,561.1993333333334,277.9525,176777.79,176777.79,,176777.79,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,29.0,-286.0,248.0,248.0
3806,1,0.008990416666666667,6005.957950000001,6005.957950000001,2017,3,2017,4,315.0,7.0,0.0,710.0,1025.0,717.0,0.0,-308.0,0.0,857.993992857143,19.066533174603176,8.459095704225353,1501.4894875,4349.9232,2000.202541836192,55.74058333333334,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,1.0,-314.0,308.0,308.0
3807,1,0.008990416666666667,8436.607,8436.607,2017,3,2017,4,315.0,11.0,0.0,710.0,1025.0,721.0,0.0,-304.0,0.0,766.9642727272727,26.782879365079364,11.882545070422536,1205.2295714285715,5437.404,2074.026762522617,14.384666666666668,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,7.0,-308.0,304.0,304.0
3808,1,0.008990392156862745,91472.745,91472.745,2017,3,2017,5,315.0,39.0,0.0,636.0,951.0,675.0,0.0,-276.0,0.0,2345.455,290.38966666666664,143.82507075471696,91472.745,91472.745,,91472.745,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,29.0,-286.0,276.0,276.0
3809,1,0.008990384615384615,268250.60096153844,268250.60096153844,2017,3,2017,6,315.0,67.0,0.0,636.0,951.0,703.0,0.0,-248.0,0.0,4003.7403128587825,851.5892094017094,421.77767446782775,134125.30048076922,176777.9326923077,60319.93094446923,91472.66826923077,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.6871871871871872,0.509775967413442,0.6768100734522561,0,29.0,-286.0,248.0,248.0
3810,1,1.1310999999999998,50673.27999999999,50673.27999999999,2017,3,2017,4,315.0,11.0,11.0,1342.0,1657.0,1353.0,1.0,-304.0,0.03492063492063492,4606.661818181818,160.86755555555553,37.75952309985096,50673.27999999999,50673.27999999999,,50673.27999999999,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.7020408163265306,0.5567010309278351,0.46282011724776306,0,15.0,-300.0,304.0,293.0
3811,1,1.1310943396226418,80823.7599056604,97747.75896226418,2017,3,2017,5,315.0,39.0,0.0,1342.0,1657.0,1381.0,0.0,-276.0,0.0,2072.4041001451383,256.5833647798743,60.22634866293621,40411.879952830204,66508.34716981134,36905.97786827959,14315.41273584906,0,0.39035087719298245,0.4467005076142132,0.4793542378143434,0.26644423260247857,0.6871871871871872,0.509775967413442,0.46282011724776306,0,8.0,-307.0,276.0,276.0
3812,0,1.0,299700.0,299700.0,2017,3,2017,10,315.0,193.0,50.0,0.0,315.0,193.0,0.25906735751295334,-122.0,0.15873015873015872,1552.8497409326426,951.4285714285714,0.0,299700.0,299700.0,,299700.0,1,0.45588235294117646,0.42142857142857143,0.44560878243512975,0.5931108719052745,0.3958333333333333,0.509775967413442,0.5536912751677853,0,184.0,-131.0,122.0,72.0
3813,1,1.1310857142857142,391666.7057142857,391666.7057142857,2017,3,2017,4,315.0,25.0,4.0,1342.0,1657.0,1367.0,0.16,-290.0,0.012698412698412698,15666.668228571429,1243.3863673469389,291.8529848839685,130555.56857142858,190997.96142857143,52374.23630306535,98574.12,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.7020408163265306,0.4388593523441276,0.46282011724776306,0,22.0,-293.0,290.0,286.0
3814,0,1.0,6281930.2,6281930.2,2017,3,2018,4,315.0,367.0,182.0,1316.0,1631.0,1683.0,0.49591280653950953,52.0,0.5777777777777777,17116.976021798364,19942.635555555556,4773.503191489362,6281930.2,6281930.2,,6281930.2,18,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.15695415695415696,0.509775967413442,0.44489629930866204,0,,,-52.0,-234.0
3815,1,1.1311052631578946,90262.2,90262.2,2017,3,2017,4,314.0,3.0,4.0,1343.0,1657.0,1346.0,1.3333333333333333,-311.0,0.012738853503184714,30087.399999999998,287.4592356687898,67.20938198064036,90262.2,90262.2,,90262.2,0,0.4326923076923077,0.43457943925233644,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,7.0,-307.0,311.0,307.0
3816,1,1.1310975609756098,99355.60975609756,99355.60975609756,2017,3,2017,4,314.0,7.0,0.0,393.0,707.0,400.0,0.0,-307.0,0.0,14193.658536585366,316.41913935062917,252.81325637683858,49677.80487804878,58025.30487804878,11805.14771190941,41330.30487804878,0,0.813953488372093,0.5591397849462365,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,13.0,-301.0,307.0,307.0
3818,1,0.008990408163265308,80176.46,80176.46,2017,3,2017,4,314.0,28.0,0.0,1285.0,1599.0,1313.0,0.0,-286.0,0.0,2863.445,255.3390445859873,62.39413229571985,80176.46,80176.46,,80176.46,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,28.0,-286.0,286.0,286.0
3819,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,24.0,,1275.0,1589.0,1299.0,,-290.0,,3120.565,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,290.0,
3820,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,66.0,4.0,1275.0,1589.0,1341.0,0.06060606060606061,-248.0,0.012738853503184714,1175.2777272727274,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,248.0,244.0
3821,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,73.0,5.0,1275.0,1589.0,1348.0,0.0684931506849315,-241.0,0.01592356687898089,1062.5798630136987,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,241.0,236.0
3822,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,73.0,4.0,1275.0,1589.0,1348.0,0.0547945205479452,-241.0,0.012738853503184714,1062.5798630136987,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,241.0,237.0
3823,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,66.0,4.0,1275.0,1589.0,1341.0,0.06060606060606061,-248.0,0.012738853503184714,1175.2777272727274,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,248.0,244.0
3824,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,10.0,5.0,1275.0,1589.0,1285.0,0.5,-304.0,0.01592356687898089,7489.356,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,304.0,299.0
3825,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,26.0,4.0,1275.0,1589.0,1301.0,0.15384615384615385,-288.0,0.012738853503184714,2880.5215384615385,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,288.0,284.0
3826,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,87.0,4.0,1275.0,1589.0,1362.0,0.04597701149425287,-227.0,0.012738853503184714,891.59,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,227.0,223.0
3827,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,66.0,5.0,1275.0,1589.0,1341.0,0.07575757575757576,-248.0,0.01592356687898089,1175.2777272727274,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,248.0,243.0
3828,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,66.0,5.0,1275.0,1589.0,1341.0,0.07575757575757576,-248.0,0.01592356687898089,1175.2777272727274,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,248.0,243.0
3829,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,73.0,5.0,1275.0,1589.0,1348.0,0.0684931506849315,-241.0,0.01592356687898089,1062.5798630136987,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,241.0,236.0
3830,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,73.0,5.0,1275.0,1589.0,1348.0,0.0684931506849315,-241.0,0.01592356687898089,1062.5798630136987,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,241.0,236.0
3831,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,80.0,5.0,1275.0,1589.0,1355.0,0.0625,-234.0,0.01592356687898089,969.6041250000001,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,234.0,229.0
3832,1,0.7076111111111111,77568.33,77568.33,2017,3,2017,6,314.0,80.0,5.0,1275.0,1589.0,1355.0,0.0625,-234.0,0.01592356687898089,969.6041250000001,247.032898089172,60.83790588235294,77568.33,77568.33,,77568.33,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,234.0,229.0
3833,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,5,314.0,35.0,21.0,1275.0,1589.0,1310.0,0.6,-279.0,0.06687898089171974,2139.816,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.26644423260247857,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,279.0,258.0
3834,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,10.0,5.0,1275.0,1589.0,1285.0,0.5,-304.0,0.01592356687898089,7489.356,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,304.0,299.0
3835,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,10.0,5.0,1275.0,1589.0,1285.0,0.5,-304.0,0.01592356687898089,7489.356,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,304.0,299.0
3836,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,24.0,5.0,1275.0,1589.0,1299.0,0.20833333333333334,-290.0,0.01592356687898089,3120.565,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,290.0,285.0
3837,1,0.7076111111111111,74893.56,74893.56,2017,3,2017,4,314.0,24.0,5.0,1275.0,1589.0,1299.0,0.20833333333333334,-290.0,0.01592356687898089,3120.565,238.51452229299363,58.74004705882353,74893.56,74893.56,,74893.56,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,0,91.0,-223.0,290.0,285.0
3838,1,0.008990350877192983,85568.36157894737,85568.36157894737,2017,3,2017,4,314.0,28.0,0.0,466.0,780.0,494.0,0.0,-286.0,0.0,3056.0129135338348,272.51070566543746,183.62309351705443,42784.180789473685,85271.68000000001,60086.397614842484,296.68157894736845,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,0.0,-314.0,286.0,286.0
3839,1,0.00899037037037037,3670.2288000000003,3670.2288000000003,2017,3,2017,4,314.0,7.0,0.0,1285.0,1599.0,1292.0,0.0,-307.0,0.0,524.3184,11.688626751592357,2.8562091828793776,3670.2288000000003,3670.2288000000003,,3670.2288000000003,0,0.7957166392092258,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,28.0,-286.0,307.0,307.0
3840,0,1.1310933333333335,17178.480000000003,17178.480000000003,2017,3,2017,4,314.0,3.0,4.0,80.0,394.0,83.0,1.3333333333333333,-311.0,0.012738853503184714,5726.160000000001,54.70853503184714,214.73100000000005,17178.480000000003,17178.480000000003,,17178.480000000003,0,0.2951653944020356,0.43457943925233644,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.6328217237308147,0.46282011724776306,0,6.0,-308.0,311.0,307.0
3841,1,1.131102564102564,47145.768749999996,47145.768749999996,2017,3,2017,4,314.0,5.0,0.0,315.0,629.0,320.0,0.0,-309.0,0.0,9429.15375,150.14576035031845,149.66910714285711,47145.768749999996,47145.768749999996,,47145.768749999996,0,0.5698324022346368,0.4430379746835443,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,7.0,-307.0,309.0,309.0
3842,0,1.131081081081081,250472.24999999997,250472.24999999997,2017,3,2017,5,314.0,31.0,25.0,1343.0,1657.0,1374.0,0.8064516129032258,-283.0,0.07961783439490445,8079.749999999999,797.6823248407643,186.50204765450482,250472.24999999997,250472.24999999997,,250472.24999999997,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.5567010309278351,0.46282011724776306,0,,,283.0,258.0
3843,0,1.1311014492753624,19871292.060000002,19871292.060000002,2017,3,2017,8,314.0,136.0,78.0,277.0,591.0,413.0,0.5735294117647058,-178.0,0.2484076433121019,146112.44161764707,63284.3696178344,71737.51646209387,19871292.060000002,19871292.060000002,,19871292.060000002,51,0.16666666738544889,4.2133450929911146e-05,0.44560878243512975,0.5931108719052745,0.15695415695415696,0.509775967413442,0.46282011724776306,0,,,178.0,100.0
3844,1,1.1310833333333334,404645.06250000006,404645.06250000006,2017,3,2017,4,314.0,24.0,4.0,1343.0,1657.0,1367.0,0.16666666666666666,-290.0,0.012738853503184714,16860.210937500004,1288.6785429936308,301.29937639612814,404645.06250000006,404645.06250000006,,404645.06250000006,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.7020408163265306,0.4388593523441276,0.46282011724776306,0,21.0,-293.0,290.0,286.0
3845,1,1.1310845070422535,78380.76308450704,78380.76308450704,2017,3,2017,4,314.0,3.0,4.0,1303.0,1617.0,1306.0,1.3333333333333333,-311.0,0.012738853503184714,26126.921028169014,249.62026460034087,60.15407757828629,39190.38154225352,68285.83385915493,41147.18326994166,10094.929225352113,0,0.59375,0.5174129353233831,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,7.0,-307.0,311.0,307.0
3846,0,1.0,786600.0,786600.0,2017,3,2017,7,314.0,115.0,4.0,114.0,428.0,229.0,0.034782608695652174,-199.0,0.012738853503184714,6840.0,2505.0955414012737,6900.0,786600.0,786600.0,,786600.0,2,0.36470588235294116,0.45063829787234044,0.543384260593831,0.5931108719052745,0.15695415695415696,0.509775967413442,0.44489629930866204,0,14.0,-300.0,199.0,195.0
3847,0,1.0,602437.5,602437.5,2017,3,2017,12,314.0,248.0,4.0,114.0,428.0,362.0,0.016129032258064516,-66.0,0.012738853503184714,2429.1834677419356,1918.5907643312103,5284.539473684211,602437.5,602437.5,,602437.5,2,0.36470588235294116,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.44489629930866204,0,42.0,-272.0,66.0,62.0
3848,0,1.0,1464750.0,1464750.0,2017,3,2017,11,314.0,220.0,4.0,114.0,428.0,334.0,0.01818181818181818,-94.0,0.012738853503184714,6657.954545454545,4664.8089171974525,12848.684210526315,1464750.0,1464750.0,,1464750.0,4,0.36470588235294116,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.44489629930866204,0,33.0,-281.0,94.0,90.0
3849,1,1.131081081081081,34802.46,34802.46,2017,4,2017,5,313.0,37.0,11.0,1165.0,1478.0,1202.0,0.2972972972972973,-276.0,0.03514376996805112,940.607027027027,111.18996805111821,29.873356223175964,34802.46,34802.46,,34802.46,0,0.5313336904124264,0.5122324159021406,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.521311475409836,0.46282011724776306,0,4.0,-309.0,276.0,265.0
